Date,Ticker,Close,High,Low,Open,Volume,Prediction
2018-03-09,AAPL,42.36271667480469,42.36742517211919,41.75309736346222,41.887262600442206,128740800.0,41.67039903108413
2018-03-12,AAPL,42.77228164672852,42.929982231102365,42.416867218500784,42.43569402993551,128828400.0,42.388379561543395
2018-03-13,AAPL,42.360382080078125,43.19125442557447,42.188559566739045,42.97706260160515,126774000.0,42.7398779536928
2018-03-14,AAPL,42.000247955322266,42.48982759809608,41.85196079476881,42.44275339219184,117473600.0,42.3359040864189
2018-03-15,AAPL,42.04967498779297,42.42392336815364,41.91316086691825,42.01437023093428,90975200.0,42.01143942438595
2018-03-16,AAPL,41.901397705078125,42.16030767446724,41.80724568677387,42.049681297667405,157618800.0,42.08980188892051
2018-03-19,AAPL,41.26118469238281,41.77194734881328,40.87517033680005,41.73664258122725,133787200.0,41.894947372404246
2018-03-20,AAPL,41.24705123901367,41.61423508525341,41.17643813207561,41.24705123901367,78597600.0,41.22979206633101
2018-03-21,AAPL,40.3126106262207,41.21173977252435,40.31025458153084,41.19997032366961,148219600.0,41.261288346648506
2018-03-22,AAPL,39.74301910400391,40.64450103475559,39.68417542963703,40.013698569478414,165963200.0,40.30941218794423
2018-03-23,AAPL,38.82268905639648,39.994853617877645,38.82268905639648,39.63473074903987,164115200.0,39.713785680783445
2018-03-26,AAPL,40.66568756103516,40.743361642324615,39.17576529237268,39.559427199232864,150164800.0,38.84196069164348
2018-03-27,AAPL,39.622955322265625,41.2258556126238,39.28872385481992,40.87985469805394,163690400.0,40.70332675369006
2018-03-28,AAPL,39.18516540527344,40.01839356438432,38.88153372827884,39.366404866791264,166674000.0,39.58669446383612
2018-03-29,AAPL,39.49114990234375,40.425587346973295,39.28401910609397,39.49821085298578,153594000.0,39.07523737001082
2018-04-02,AAPL,39.23224639892578,39.76419542631413,38.71207041431438,39.222832992849405,150347200.0,39.464849120100276
2018-04-03,AAPL,39.634742736816406,39.71947776637932,38.808578892227466,39.45821172452138,121112000.0,39.19360005898405
2018-04-04,AAPL,40.39264297485352,40.486791396247085,38.78268126491192,38.80857261952495,138422000.0,39.659243308074274
2018-04-05,AAPL,40.672733306884766,41.00931727508891,40.503263300443166,40.62095060538697,107732800.0,40.416726202156404
2018-04-06,AAPL,39.63238143920898,40.59741526949399,39.59001213811566,40.24200087033369,140021200.0,40.64399266220789
2018-04-09,AAPL,40.02545928955078,40.74099663345534,39.97838507863492,39.98544603069569,116070800.0,39.591101770216945
2018-04-10,AAPL,40.77865982055664,40.95519081545083,40.37381511827673,40.71981615559192,113634400.0,40.068641479573536
2018-04-11,AAPL,40.5880126953125,40.93636623583611,40.4138341292843,40.53858242943531,89726400.0,40.84592527834049
2018-04-12,AAPL,40.98813629150391,41.19055860890034,40.72922277220672,40.81631382407851,91557200.0,40.5163352954166
2018-04-13,AAPL,41.12700271606445,41.3882686648598,40.91987551099226,41.13877216433172,100497200.0,40.98477146065067
2018-04-16,AAPL,41.38356399536133,41.47065144828052,41.150541847850185,41.19761604965701,86313600.0,41.16546776224091
2018-04-17,AAPL,41.95317459106445,42.11793611080051,41.52243859491263,41.541268995958426,106421600.0,41.366033171908896
2018-04-18,AAPL,41.8590202331543,42.08968993935178,41.63306261636813,41.85195928210045,83018000.0,41.97468039686151
2018-04-19,AAPL,40.672733306884766,41.2823526845261,40.63978100516176,40.89869092111922,139235200.0,41.84678047064816
2018-04-20,AAPL,39.00628662109375,40.30084717404898,38.93802596249815,40.15491604282429,261964400.0,40.634421413566876
2018-04-23,AAPL,38.89330673217773,39.28873440268623,38.62262374177616,39.26755154709441,146062000.0,39.00856964950169
2018-04-24,AAPL,38.35193634033203,39.14985605824976,37.947091757459134,38.99450796659433,134768000.0,38.953623078207514
2018-04-25,AAPL,38.5190544128418,38.93566848815311,38.22719218802867,38.27661884605533,113528400.0,38.35548803292472
2018-04-26,AAPL,38.65321731567383,39.00863167071187,38.45314746794144,38.62967841892952,111852000.0,38.46142357963422
2018-04-27,AAPL,38.20600891113281,38.67911059037383,37.80822524046531,38.6014365370898,142623200.0,38.667334499512336
2018-04-30,AAPL,38.89801406860352,39.368763377105935,38.09303318204824,38.161293843039125,169709600.0,38.1643538838227
2018-05-01,AAPL,39.80184555053711,39.82538085517712,38.900360418451456,39.16868731376048,214277600.0,38.920329399882576
2018-05-02,AAPL,41.56010055541992,41.83784089764056,40.90811181822159,41.2446958185261,266157600.0,39.838698295100464
2018-05-03,AAPL,41.63542175292969,41.7790004332913,41.05875457793153,41.397694649049576,136272800.0,41.54592483038716
2018-05-04,AAPL,43.26891708374024,43.36777399374625,41.93669586462417,41.95552626532032,224805200.0,41.609471392283396
2018-05-07,AAPL,43.58196640014648,44.17275541558147,43.48546194198825,43.586671306740726,169805600.0,43.27763472383757
2018-05-08,AAPL,43.791446685791016,43.83145993830345,43.231253967553805,43.54195017510666,113611200.0,43.64299209948596
2018-05-09,AAPL,44.09979248046875,44.10920588574909,43.59609089696965,43.90913959763727,92844800.0,43.735899159156126
2018-05-10,AAPL,44.730594635009766,44.80826869655056,44.16804939372825,44.18923584071716,111957200.0,44.16108198445141
2018-05-11,AAPL,44.56046676635742,44.90780194751032,44.29110515703281,44.77312294553845,104848800.0,44.75039435144304
2018-05-14,AAPL,44.45650863647461,44.7825793299708,44.387988363034815,44.65971153736071,83115200.0,44.546459503233294
2018-05-15,AAPL,44.052467346191406,44.20132633119791,43.73584996716356,44.13280245333912,94780800.0,44.44477018283721
2018-05-16,AAPL,44.46360397338867,44.529766338045015,43.94851026112656,43.96505175363614,76732400.0,44.077790656223165
2018-05-17,AAPL,44.18242645263672,44.636088014199295,44.03356745706499,44.42107026623604,69176000.0,44.47636258365249
2018-05-18,AAPL,44.02174377441406,44.37616713616014,43.97921470158735,44.22967330036031,73190800.0,44.181985774391855
2018-05-21,AAPL,44.33364868164063,44.72115150574485,44.16352513882592,44.42107197808811,73603200.0,43.98800882326422
2018-05-22,AAPL,44.222599029541016,44.6290049005881,44.13281059593838,44.51086374285074,60962800.0,44.37029640131577
2018-05-23,AAPL,44.50613021850586,44.53920959335198,43.89179485092774,44.03120413563344,80233600.0,44.21166828495491
2018-05-24,AAPL,44.45650863647461,44.61954398322271,43.99812405110959,44.60300609875713,92936000.0,44.494676099668474
2018-05-25,AAPL,44.5581169128418,44.810937101007575,44.33837249733596,44.47541666504655,69844000.0,44.46908260477561
2018-05-29,AAPL,44.39743041992188,44.59827176139703,44.15406000681995,44.32654863387725,90056400.0,44.570514532005305
2018-05-30,AAPL,44.30291748046875,44.42105859375,44.1327939889133,44.35489985874296,74762000.0,44.388160272844274
2018-05-31,AAPL,44.15406036376953,44.47540434949912,43.9815753406986,44.23676058866452,109931200.0,44.306698197930864
2018-06-01,AAPL,44.95033645629883,44.955059505415925,44.36199235693021,44.41870139476438,93770000.0,44.15810627454051
2018-06-04,AAPL,45.32603073120117,45.701718695470696,45.212616244991445,45.28113652061899,105064800.0,44.96797690858746
2018-06-05,AAPL,45.67572784423828,45.82458683720972,45.45126039501794,45.619022403397,86264000.0,45.32718185275863
2018-06-06,AAPL,45.834022521972656,45.85765218534943,45.34728174160677,45.75132591091482,83734400.0,45.64215299177072
2018-06-07,AAPL,45.7111701965332,45.886016771398246,45.44653159867628,45.87184041185582,85388800.0,45.85210148885911
2018-06-08,AAPL,45.2952995300293,45.36618491503513,44.83927658933057,45.17007024551719,106627200.0,45.7101762589261
2018-06-11,AAPL,45.18425369262695,45.35910385569814,44.94324839331655,45.21261001430778,73234000.0,45.29610818384835
2018-06-12,AAPL,45.4323616027832,45.51033519656956,45.16536144273133,45.22207049422554,67644400.0,45.19863227154045
2018-06-13,AAPL,45.05904006958008,45.574137429033456,44.997607961091,45.46544596975649,86553600.0,45.45097556154996
2018-06-14,AAPL,45.08265686035156,45.2645952138166,44.94561271407489,45.25986855901223,86440400.0,45.03390562198749
2018-06-15,AAPL,44.61955261230469,44.93144700646799,44.4825084335404,44.90072915102952,246876800.0,45.07236583112642
2018-06-18,AAPL,44.59591293334961,44.709327403259046,44.23203625120954,44.392710055180494,73939600.0,44.63298768261046
2018-06-19,AAPL,43.87525177001953,44.02647226646141,43.345978229782425,43.74529581087861,134314000.0,44.58471480735292
2018-06-20,AAPL,44.0666389465332,44.23203579791048,43.88470060732771,44.03119805173127,82514800.0,43.87665240574348
2018-06-21,AAPL,43.82091522216797,44.503770898115874,43.69804742148988,44.24385893617793,102847600.0,44.061173063471514
2018-06-22,AAPL,43.693321228027344,43.98394743917064,43.641338835090274,43.97685925880483,108801600.0,43.838987176488146
2018-06-25,AAPL,43.04354095458984,43.69331720103491,42.703293906863045,43.33416713894759,126652400.0,43.655435402175485
2018-06-26,AAPL,43.57752990722656,44.07372403191097,43.13095663716288,43.23728652486718,98276800.0,43.045657853506526
2018-06-27,AAPL,43.51374816894531,44.25094777319124,43.4830303169745,43.76656834896281,101141200.0,43.59290894743245
2018-06-28,AAPL,43.830360412597656,43.9981224080918,43.42868128083608,43.499566681824895,69460800.0,43.52548528858021
2018-06-29,AAPL,43.73820495605469,44.2296724407701,43.21838475667249,44.01701626462684,90950800.0,43.79030276431831
2018-07-02,AAPL,44.22732162475586,44.25567795398073,43.338901425652686,43.433416514098965,70925200.0,43.75581147079114
2018-07-03,AAPL,43.457027435302734,44.40924453654078,43.36723903391985,44.371438514339495,55819200.0,44.22613524638337
2018-07-05,AAPL,43.80672454833984,44.045371911071534,43.54208960114825,43.7736451799409,66416800.0,43.44374161425701
2018-07-06,AAPL,44.41397857666016,44.52266640183763,43.75947567930748,43.811458067133685,69940800.0,43.86540703968341
2018-07-09,AAPL,45.03067398071289,45.05430004371361,44.72823297340656,44.7754887047892,79026400.0,44.39309620912093
2018-07-10,AAPL,44.97632598876953,45.196066742181216,44.936154835089134,45.06138773969232,63756400.0,45.02298793027069
2018-07-11,AAPL,44.3927116394043,44.84164648596165,44.32891442044935,44.53920548515606,75326000.0,44.95879057439049
2018-07-12,AAPL,45.136993408203125,45.22678180793195,44.73058769047775,44.78257006870174,72164400.0,44.38157991163771
2018-07-13,AAPL,45.2078857421875,45.32838839819301,45.10628249445715,45.14881517652929,50055600.0,45.19076426410129
2018-07-16,AAPL,45.108642578125,45.5197713616683,44.99286298445019,45.25277488642188,60172400.0,45.22267843027314
2018-07-17,AAPL,45.23624038696289,45.3354785088503,44.70460527339231,44.8345612444525,62138000.0,45.051838051813576
2018-07-18,AAPL,44.98813247680664,45.31892974238022,44.87707954687457,45.314203088554464,65573600.0,45.26762906674634
2018-07-19,AAPL,45.33784103393555,45.49614971490114,44.8203823095987,44.8203823095987,81147200.0,44.989151718509895
2018-07-20,AAPL,45.2338752746582,45.46779239863314,44.93379580262433,45.314210375712605,82704800.0,45.34007122756463
2018-07-23,AAPL,45.274051666259766,45.35675191344726,44.78967222997966,45.05430725236881,63957600.0,45.24213735958646
2018-07-24,AAPL,45.60247421264648,45.75842136281019,45.37800679640655,45.47251825417673,74791600.0,45.25244715337331
2018-07-25,AAPL,46.03251266479492,46.03960084432473,45.46779458945807,45.61665357034644,66839600.0,45.628009127834154
2018-07-26,AAPL,45.888370513916016,46.30186438973709,45.74659974291089,45.98288195766578,76304000.0,46.03372381369456
2018-07-27,AAPL,45.12519073486328,46.11994076213495,44.917264771322,46.07268502521109,96096000.0,45.86856796500504
2018-07-30,AAPL,44.87237930297852,45.41346426614587,44.67390300599521,45.34257884425688,84118000.0,45.10578045191359
2018-07-31,AAPL,44.96215057373047,45.399274205678445,44.73768314329012,44.964515703822,157492000.0,44.89961373198734
2018-08-01,AAPL,47.610877990722656,47.67231008374114,46.620854690382096,47.05089015765555,271742800.0,44.99188552365807
2018-08-02,AAPL,49.0025749206543,49.23649564245094,47.33914949290995,47.39349340005751,249616000.0,47.6504372511021
2018-08-03,AAPL,49.144344329833984,49.32155600959706,48.551273600783134,48.91751179336967,133789600.0,48.989056215182124
2018-08-06,AAPL,49.39952850341797,49.44205757505029,48.92696403436133,49.146704781889895,101701600.0,49.0313390423303
2018-08-07,AAPL,48.93641662597656,49.501131055617776,48.85371639685774,49.458601981475056,102349600.0,49.460829030793214
2018-08-08,AAPL,48.96950149536133,49.101818992504654,48.32445189409689,48.68596348642828,90102000.0,48.98079251105612
2018-08-09,AAPL,49.354637145996094,49.56728972717311,48.95768109431642,49.50821916513716,93970400.0,48.974614837170755
2018-08-10,AAPL,49.2076301574707,49.579896047747305,49.00371461649687,49.16732173423497,98444800.0,49.392479804902386
2018-08-13,AAPL,49.525367736816406,50.01855899446181,49.2479483327708,49.62969714374494,103563600.0,49.179474360414204
2018-08-14,AAPL,49.7340087890625,49.92606802957845,49.38071226323283,49.83122512152923,82992000.0,49.52002642430871
2018-08-15,AAPL,49.85021209716797,49.96876758326642,49.39732927194555,49.60835789247975,115230400.0,49.75720957799253
2018-08-16,AAPL,50.58050537109375,50.69668741136492,50.141848702977256,50.20823947399669,114001600.0,49.832794021775456
2018-08-17,AAPL,51.59060287475586,51.67833277178583,50.5425728705174,50.608963649571336,141708000.0,50.60139046208814
2018-08-20,AAPL,51.087921142578125,51.96997044895426,51.00493087218621,51.7138938355704,121150800.0,51.61099088060949
2018-08-21,AAPL,50.98833847045898,51.49812919751597,50.74885770699313,51.4056560692444,104639200.0,51.04097735352125
2018-08-22,AAPL,50.9907112121582,51.30132598198367,50.70380536683848,50.76545653021063,76072400.0,50.98327245744742
2018-08-23,AAPL,51.09503555297852,51.464928024494725,50.88400697022757,50.89585962229423,75532800.0,51.055416187176625
2018-08-24,AAPL,51.25390625,51.42936604578099,51.0049390170926,51.35823565182986,73905600.0,51.08244050883529
2018-08-27,AAPL,51.67596054077149,51.86565002261064,51.2942117701046,51.48864086592092,82100400.0,51.25114265144533
2018-08-28,AAPL,52.09326553344727,52.29243782695971,51.9083193154678,51.92965842876728,91107200.0,51.6799671737607
2018-08-29,AAPL,52.87099075317383,52.99191963522178,52.024506668965344,52.19996643032836,109019200.0,52.096445061255906
2018-08-30,AAPL,53.35707473754883,54.122942063554966,52.73347180525722,52.93501755221845,195175200.0,52.87503334962551
2018-08-31,AAPL,53.97356033325195,54.267575560999,53.58706837261931,53.70799364035151,173360400.0,53.36129853689943
2018-09-04,AAPL,54.14665985107422,54.34108896006323,53.736458896649175,54.1585161228723,109560400.0,53.980866319703175
2018-09-05,AAPL,53.79335784912109,54.45726920533211,53.3736740899167,54.296035502637366,133332000.0,54.14873323152254
2018-09-06,AAPL,52.89944839477539,53.907169818025736,52.47264800955837,53.6416031238765,137160000.0,53.809789656264044
2018-09-07,AAPL,52.472652435302734,53.43769209241373,52.332757847190166,52.60306417762202,150479200.0,52.87684787734911
2018-09-10,AAPL,51.76842498779297,52.603056397161126,51.32739855410685,52.38965440910474,158066000.0,52.493974790216754
2018-09-11,AAPL,53.07727813720703,53.18397732206969,51.34873759393582,51.69254768650452,142996000.0,51.77709167637234
2018-09-12,AAPL,52.41810607910156,53.349950138196704,52.12645708003472,53.33572406371053,197114800.0,53.09509463277739
2018-09-13,AAPL,53.68428802490234,54.14428382079878,52.77378289666808,52.999037562837,166825600.0,52.39484643031494
2018-09-14,AAPL,53.07490539550781,53.78623812777864,52.76192087468184,53.52778810337966,127997200.0,53.6406294272965
2018-09-17,AAPL,51.66172790527344,52.86387837661661,51.51709010075814,52.67418891885507,148780400.0,53.12470661395477
2018-09-18,AAPL,51.74708557128906,52.60305608904145,51.48151889557614,51.640382768873216,126286800.0,51.56094356842209
2018-09-19,AAPL,51.77791595458984,52.07430463614156,51.049987234072304,51.80874153523951,108495200.0,51.84106881795008
2018-09-20,AAPL,52.17152404785156,52.70502370589324,51.96286524604913,52.22131894120027,106435200.0,51.80993002713216
2018-09-21,AAPL,51.609561920166016,52.48687157004164,51.52182842256069,52.349346807062695,384986800.0,52.11669232113474
2018-09-24,AAPL,52.35171127319336,52.46315367979017,51.36533273062861,51.41038437814966,110773600.0,51.590987222336715
2018-09-25,AAPL,52.68366622924805,52.83304723921335,52.09325884426481,52.10511511169496,98217600.0,52.362046140533614
2018-09-26,AAPL,52.26399612426758,53.053576036425326,52.10750202606852,52.401520911955295,95938800.0,52.72138812901431
2018-09-27,AAPL,53.33809661865234,53.6913931647065,53.00376937889894,53.070163759964174,120724800.0,52.19845367188264
2018-09-28,AAPL,53.52541732788086,53.54912624771217,53.11758627931917,53.30015907231894,91717600.0,53.38551901382051
2018-10-01,AAPL,53.885833740234375,54.39799426574746,53.67006552324894,54.04944087627544,94403200.0,53.54918538395602
2018-10-02,AAPL,54.36478805541992,54.53550819660784,53.73644560384303,53.883453207300576,99152800.0,53.83342283452748
2018-10-03,AAPL,55.026329040527344,55.3582828577867,54.48334304612246,54.5473640030315,114619200.0,54.40879455602422
2018-10-04,AAPL,54.058929443359375,55.09273338076516,53.76016731617522,54.72046743436145,128168000.0,55.03252969090616
2018-10-05,AAPL,53.18161010742188,54.15850962149959,52.301930563207314,54.05181042417778,134322000.0,54.02499414538294
2018-10-08,AAPL,53.05831146240234,53.30253542001235,52.21182374324933,52.68841900691634,118655600.0,53.16704682202179
2018-10-09,AAPL,53.79335784912109,53.888204396023134,52.697906463089694,53.02749052526942,107564000.0,53.132104322880906
2018-10-10,AAPL,51.301307678222656,53.67004655817357,51.227803887836025,53.45901802982738,167962400.0,53.80737728286114
2018-10-11,AAPL,50.84843826293945,52.04584918417597,50.34339444181971,50.86503776470746,212497600.0,51.19942931358853
2018-10-12,AAPL,52.66470718383789,52.84728360735787,51.41513160820397,52.26398914560435,161351600.0,50.83106085228136
2018-10-15,AAPL,51.53842926025391,52.598315352725166,51.517090145968695,52.4394514718928,123164000.0,52.84100217013877
2018-10-16,AAPL,52.674198150634766,52.87337410610634,51.3961702249872,51.91070057240104,116736000.0,51.40520769299208
2018-10-17,AAPL,52.44656753540039,52.790377662588455,52.00791086476431,52.7097608141769,91541600.0,52.61926862040949
2018-10-18,AAPL,51.22070693969727,52.102759937440126,50.50463087851335,51.65699020665962,130325200.0,52.54699725762029
2018-10-19,AAPL,52.00080108642578,52.463166708392414,51.55503134933697,51.70441240336693,132314800.0,51.10650636309159
2018-10-22,AAPL,52.31852722167969,52.96109945803747,51.91306954225045,52.114611669502295,115168400.0,52.08778216698343
2018-10-23,AAPL,52.81172943115234,52.9350281581628,50.90772848381934,51.17566505846902,155071200.0,52.35766970833553
2018-10-24,AAPL,51.00018310546875,53.16737660768849,50.86977138560359,52.78088829721114,163702000.0,52.73746297259545
2018-10-25,AAPL,52.11698532104492,52.49162104030336,51.39379623064181,51.62142432490957,119423200.0,50.96902471221471
2018-10-26,AAPL,51.28710174560547,52.20946324201055,50.42638779676054,51.19225519009815,189033600.0,52.16042821478353
2018-10-29,AAPL,50.32442855834961,52.09090438514096,48.86619406740807,51.97234891195998,183742000.0,51.34634124359696
2018-10-30,AAPL,50.57575607299805,51.02152210808481,49.62019942827197,50.06596546335874,146640000.0,50.19275540938221
2018-10-31,AAPL,51.89409255981445,52.271098028598864,51.36296283271689,51.42461398325226,153435600.0,50.66834228357378
2018-11-01,AAPL,52.69079208374024,52.72398746980492,51.408021061480326,51.93915085654104,233292800.0,51.92767117283606
2018-11-02,AAPL,49.195762634277344,50.65873627811703,48.70968462381576,49.686583875218616,365314800.0,52.642456376036534
2018-11-05,AAPL,47.799198150634766,48.46310957047042,46.98827909154503,48.44177045213216,264654800.0,49.06035098448705
2018-11-06,AAPL,48.31608200073242,48.54133659900167,47.82289096709758,47.87742545303073,127531600.0,47.831465190172246
2018-11-07,AAPL,49.78144073486328,49.80752308277761,48.40145695637346,48.8377402141896,133697600.0,48.51723784675908
2018-11-08,AAPL,49.60774230957031,49.99557915117124,49.19372848709502,49.96226794458007,101450400.0,49.71998468670101
2018-11-09,AAPL,48.65124130249024,49.01766466298599,48.12301802066186,48.90821508532432,137463200.0,49.500432254723485
2018-11-12,AAPL,46.20048141479492,47.55197290931858,46.11006369479971,47.34972389269261,204542000.0,48.59204403336205
2018-11-13,AAPL,45.73886489868164,46.91665841008263,45.5532733698863,45.59610413918867,187531600.0,46.22260890091324
2018-11-14,AAPL,44.44686508178711,46.27422906847281,44.23985633891213,46.136224450106,243204000.0,45.78963230130706
2018-11-15,AAPL,45.54376602172852,45.677010874627406,44.4706620794501,44.82519141570959,185915200.0,44.47669272057785
2018-11-16,AAPL,46.048187255859375,46.39081890205904,45.07978050785697,45.3272346797515,147713200.0,45.498245807987985
2018-11-19,AAPL,44.22319793701172,45.37481805625231,44.01619284637753,45.20826202754382,167701200.0,46.07328459399647
2018-11-20,AAPL,42.110313415527344,43.17865753982973,41.7605438730966,42.44104746094793,271300800.0,44.07596047861219
2018-11-21,AAPL,42.06270980834961,42.89311533670228,42.00798504530267,42.76462669049838,124496800.0,42.10490505646762
2018-11-23,AAPL,40.99438095092773,42.01989789459456,40.94917573156791,41.62491951421102,94496000.0,42.07029743053179
2018-11-26,AAPL,41.54877853393555,41.62729859680167,40.5113675567691,41.45836446237893,179994000.0,40.878423115830586
2018-11-27,AAPL,41.45835876464844,41.5844657368947,40.65888616156213,40.80878477856943,165549600.0,41.56799470008211
2018-11-28,AAPL,43.052547454833984,43.13582366378744,41.62253625141104,42.05082582673446,184250000.0,41.49132099554504
2018-11-29,AAPL,42.7218132019043,43.49511250876181,42.28162599035636,43.461801299230856,167080000.0,43.02513458135721
2018-11-30,AAPL,42.49102020263672,42.90741220953658,42.12221512753823,42.89789264478621,158126000.0,42.71983666553515
2018-12-03,AAPL,43.97575378417969,44.00430521540804,43.1167964651105,43.89009585984467,163210000.0,42.42456248052516
2018-12-04,AAPL,42.04130935668945,43.39755663566441,41.94137572883335,43.05492497978663,165377200.0,44.09330213814457
2018-12-06,AAPL,41.57256317138672,41.58683888268102,40.54942817105812,40.86826449212714,172393600.0,41.99559142977515
2018-12-07,AAPL,40.090213775634766,41.51784315904984,40.04500493092274,41.27990492848066,169126400.0,41.69862788544972
2018-12-10,AAPL,40.35433197021485,40.470919398685005,38.86245800347028,39.2598144779632,248104000.0,39.98247758080654
2018-12-11,AAPL,40.12353515625,40.87541739619939,39.73569458027518,40.84448788722453,189126800.0,40.39213746960303
2018-12-12,AAPL,40.23534393310547,40.90632765011216,40.21630844480517,40.54466063370285,142510800.0,40.15315880851592
2018-12-13,AAPL,40.67553329467773,41.0609956354914,40.3424212773313,40.5660837592562,127594400.0,40.16728376190255
2018-12-14,AAPL,39.37401580810547,40.23059485626114,39.326428890018846,40.21155936289667,162814800.0,40.70165076962414
2018-12-17,AAPL,39.00759506225586,40.05690355629538,38.71968819868233,39.36688049224076,177151600.0,39.32442703655865
2018-12-18,AAPL,39.514404296875,39.86179208564838,39.11466617547559,39.350226334370745,135366000.0,39.00109516202083
2018-12-19,AAPL,38.28189086914063,39.84276545172871,37.85360122619874,39.49775566153807,196189200.0,39.600212875251884
